P9503_122_S22_L001_R2_001	104.0	94.0	79.0	79.0	81.0	66.5	74.0	92.5	104.0	126.5	145.0	176.5	225.5	288.0	323.0	401.5	618.5	901.0	1060.5	1502.5	2251.5	3354.5	5362.5	8243.0	12365.5	18143.0	26919.0	40055.5	58245.0	79578.0	104573.0	140320.0	183041.0	225280.0	275029.0	325004.5	374315.0	426272.0	467454.5	489927.0	495308.0	493285.0	483833.5	444592.5	382000.5	325351.0	271593.0	216106.5	166676.5	129226.5	98744.5	67829.0	45071.0	32774.5	23470.5	18316.5	14625.0	10681.5	7209.0	4458.0	2885.0	2249.0	1936.5	1541.5	1081.0	688.5	407.5	253.0	162.0	102.5	58.0	36.5	27.0	20.5	16.0	11.5	12.0	12.0	10.5	8.0	9.5	7.5	4.5	5.5	4.5	4.0	4.0	3.0	3.0	2.5	1.5	0.5	1.0	1.0	0.0	1.0	1.5	0.5	0.0	0.5	1.0
P9503_122_S22_L002_R1_001	4.0	3.5	4.0	4.0	5.5	9.0	11.5	10.5	14.0	18.5	26.0	41.0	80.0	212.5	533.0	1053.0	2052.0	3597.5	4457.0	6046.5	9244.5	12508.0	15460.0	19120.0	23776.0	30065.5	38374.5	48200.5	63014.5	82692.5	107953.5	140599.0	176381.5	217758.0	265059.0	311258.0	351993.0	392039.0	435671.0	470070.0	488065.0	489702.5	476008.5	440506.5	391202.5	341135.0	285209.0	228317.5	178012.0	140692.5	107150.0	75017.0	53808.0	40094.0	28806.5	21061.5	16196.0	11947.0	9775.0	7190.5	3978.5	2409.5	1905.5	1417.0	1030.5	699.5	371.5	186.0	81.5	40.5	17.0	10.5	8.5	4.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_122_S22_L002_R2_001	11.0	9.0	9.0	10.0	17.5	27.0	32.0	44.5	59.0	68.5	91.5	110.0	139.0	194.0	238.0	352.5	575.0	871.5	1020.5	1464.5	2329.5	3378.0	5347.0	8328.5	12409.0	18174.5	27026.5	40049.0	58526.5	80338.5	105258.0	140992.0	184340.0	227587.5	277075.0	327776.0	378008.0	429736.5	471313.5	494524.0	500020.5	497027.0	487310.5	448215.5	385201.5	327525.5	273419.5	218020.5	168061.0	130164.0	99714.0	68765.0	45610.5	33221.0	23768.0	18439.5	14855.5	10833.5	7255.5	4562.5	2993.5	2231.5	1889.0	1512.5	1099.5	699.5	396.0	258.0	143.5	85.0	60.0	43.0	35.0	24.5	19.0	13.0	14.0	13.5	11.5	11.0	11.0	12.0	9.0	5.5	3.0	5.5	5.0	2.0	4.5	5.0	2.5	2.0	2.5	1.5	0.5	0.5	1.5	2.0	1.5	1.5	0.5
P9503_122_S22_L003_R1_001	2.0	2.0	3.0	4.0	4.5	5.5	10.0	15.0	18.0	20.0	28.5	43.5	79.5	218.0	538.0	1049.0	2058.0	3659.5	4507.0	5978.0	9319.0	12607.5	15279.5	19044.0	23900.0	30327.5	38499.0	48343.5	63463.0	83085.5	108453.5	141314.5	177313.0	218869.5	266919.5	312972.0	354214.5	396510.5	439776.0	473426.0	491690.5	492830.0	480158.0	445139.0	394850.5	344539.0	288349.5	231256.0	180609.5	142509.5	108165.5	75785.0	54691.0	40862.5	29459.0	21480.5	16284.0	11930.0	9768.5	7242.0	4079.5	2532.5	1987.0	1496.0	1057.0	659.5	365.5	196.0	75.0	32.5	15.0	10.0	16.0	10.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
P9503_122_S22_L003_R2_001	22.0	19.0	24.5	41.5	48.5	43.0	49.5	61.0	80.5	93.0	97.5	120.0	154.5	223.5	288.0	363.5	574.5	900.0	1094.5	1554.5	2307.5	3379.0	5288.0	8235.5	12446.0	18357.5	27323.5	40443.5	58978.5	80749.5	105914.0	141859.5	185191.0	228757.5	279166.5	330610.0	381612.5	433761.5	474418.0	498063.0	504700.0	501821.0	491482.5	451081.5	388349.0	330885.5	276292.0	220584.5	169595.5	131077.0	100687.5	69812.0	46535.5	33820.5	24144.0	18742.0	15008.5	11070.0	7482.0	4551.5	3004.0	2315.0	1903.0	1471.5	1063.5	686.0	398.0	246.0	150.5	95.0	50.0	37.0	34.5	28.5	21.5	15.5	12.0	8.5	3.0	3.0	3.5	4.5	4.0	3.0	3.5	3.0	3.0	3.5	2.5	1.0	0.5	2.0	3.0	1.0	1.5	1.5	0.0	0.0	0.0	0.0	0.0
P9503_123_S23_L001_R1_001	3.0	3.5	2.5	3.5	4.0	2.5	3.5	6.0	8.0	10.0	12.0	18.5	51.0	131.0	330.5	738.0	1560.0	2836.0	3615.0	5030.0	8009.0	11187.5	14131.5	17693.0	22439.5	29073.5	37386.5	47432.5	62463.5	82634.0	108704.5	142572.0	180014.5	223994.5	275066.0	324741.5	370477.0	416894.5	467973.5	510644.0	535661.0	542529.0	535186.5	503536.0	454913.5	404010.0	344000.0	281490.5	223081.5	179006.0	139214.0	98943.0	71955.5	55315.0	40579.0	30219.0	23522.0	17132.0	14182.5	10688.5	6042.5	3712.0	3024.0	2282.0	1564.5	1005.0	552.5	290.0	119.0	75.0	43.0	25.0	21.5	13.5	4.0	3.0	0.5	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_123_S23_L001_R2_001	102.0	79.5	67.0	70.0	70.0	81.5	92.5	97.0	101.0	125.0	138.5	157.0	201.0	239.0	272.5	383.5	570.5	804.0	967.0	1401.0	2211.5	3397.5	5429.5	8462.0	12954.0	19327.0	28737.5	42744.5	62452.0	85972.0	112743.5	150982.0	197703.5	244275.0	298994.5	354594.5	409945.0	466850.0	513578.0	542733.5	553272.5	554326.5	546753.5	505769.0	438225.5	377034.0	318093.0	255017.0	196862.5	154613.0	121429.5	84810.5	56817.5	41839.5	30138.5	23674.5	19130.0	13839.0	9198.5	5737.5	3857.5	2979.0	2488.5	1900.5	1371.0	945.0	554.5	353.5	226.0	135.0	79.5	63.5	52.5	29.0	21.0	19.5	22.5	22.0	16.0	14.0	8.5	4.0	7.0	6.0	1.5	4.0	5.0	4.0	3.5	1.5	1.5	1.0	1.0	2.0	2.0	1.0	2.0	1.5	0.0	0.0	0.0
P9503_123_S23_L002_R1_001	3.0	2.5	2.5	4.0	4.5	6.0	7.0	7.5	10.0	12.0	15.0	24.5	54.0	133.0	332.5	728.5	1614.5	2911.5	3611.0	5011.5	8008.5	11267.0	14132.0	17679.5	22363.5	28976.0	37695.0	47942.5	63179.5	83272.5	109144.0	143786.5	181861.5	225048.0	276197.0	326961.5	372809.5	419213.0	469450.0	511023.0	536736.0	544488.5	537593.5	505782.5	457582.5	406847.0	345368.5	282244.5	223916.5	179855.5	139724.5	99642.0	72871.5	55680.0	40796.5	30541.0	23851.0	17425.0	14441.5	10777.5	6061.5	3816.5	3053.5	2255.5	1521.5	1013.0	584.5	294.5	121.0	69.5	37.5	20.0	19.0	11.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_123_S23_L002_R2_001	7.0	5.5	6.0	12.5	15.5	22.5	24.5	32.0	46.0	55.5	68.0	92.0	121.5	161.5	197.5	294.5	483.5	746.5	955.5	1395.0	2207.0	3398.0	5483.5	8584.5	13107.5	19580.0	29008.0	42873.0	62566.0	86127.5	113285.0	151905.5	198731.5	245101.0	300088.5	356038.0	410910.0	469288.0	516640.0	545558.0	556084.5	556939.5	550080.0	507825.5	440189.5	379800.0	320072.5	256452.0	198423.0	155661.0	121238.0	84721.0	57188.5	42149.0	30454.5	23591.0	18963.5	14081.0	9486.5	5871.0	3823.5	2915.5	2452.5	1905.5	1371.5	935.0	564.5	351.5	202.0	118.0	82.0	65.5	44.5	33.5	31.0	21.0	15.0	17.0	17.5	13.0	9.5	10.5	9.0	7.0	4.5	3.0	4.5	4.5	5.0	4.5	3.5	4.0	3.5	2.5	1.0	0.0	0.5	0.5	0.5	1.5	1.0
P9503_123_S23_L003_R1_001	3.0	2.5	2.5	2.5	1.5	2.0	3.0	3.0	6.0	14.0	16.5	20.5	46.0	133.0	332.0	734.5	1579.0	2859.0	3646.0	5054.0	7966.5	11168.0	14097.5	17701.0	22485.0	29224.0	37799.0	48004.0	63322.5	83756.5	110019.0	144083.0	182313.5	226172.5	277335.0	328571.5	374513.0	420890.0	472163.5	514839.0	541023.0	549083.0	541054.5	509652.5	461418.5	409523.0	348374.5	284750.0	225525.0	181137.5	141111.5	100401.0	73178.0	56064.0	41138.0	30506.0	23849.0	17628.5	14515.0	10952.5	6237.0	3848.5	3047.0	2208.5	1523.5	1021.0	573.0	288.5	129.0	63.5	30.5	21.0	20.5	13.0	2.0	1.5	0.5	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_123_S23_L003_R2_001	23.0	17.0	19.0	31.0	41.0	47.5	51.0	54.0	64.5	88.0	105.0	114.5	132.5	174.0	216.0	316.5	522.0	794.5	961.5	1413.0	2249.5	3388.5	5503.5	8630.5	13120.0	19588.5	29185.5	43246.5	62884.0	86298.0	113388.5	152091.5	199240.5	246592.5	301994.5	357522.5	413617.5	471973.5	519730.0	549726.5	560023.0	561245.5	553919.5	511372.0	443522.0	382672.5	322401.0	258631.5	200071.0	156411.0	121899.0	85441.0	57645.5	42347.0	30584.5	23858.5	19346.5	14069.0	9293.5	5871.5	3873.5	2944.5	2450.0	1852.0	1352.0	926.0	542.5	362.5	233.5	126.5	77.0	59.0	46.5	32.5	23.5	21.5	15.0	9.5	10.5	11.5	9.5	6.5	6.5	7.0	5.0	1.5	2.0	3.0	2.5	2.5	1.5	1.0	1.5	2.0	3.0	2.0	1.0	0.5	0.0	0.0	0.0
P9503_124_S24_L001_R1_001	6.0	7.0	5.0	3.0	5.0	6.0	10.0	16.5	20.5	33.5	41.0	53.0	100.5	224.0	457.0	867.5	1600.5	2734.0	3419.0	4423.5	6786.0	9189.5	11398.5	14195.0	17796.0	23010.0	29388.5	37330.5	49017.0	64229.0	84076.5	109519.0	137989.5	170694.0	208803.5	246849.0	281651.5	317040.5	355474.0	386883.0	405328.5	412101.0	407935.0	385252.5	350430.5	313143.0	267170.0	219003.0	175132.0	139737.5	107701.5	77545.0	56236.0	42005.0	30486.5	22498.5	17245.5	12247.5	9685.0	7267.5	4178.0	2567.5	1940.5	1427.5	1053.0	695.5	380.0	217.5	116.5	62.5	30.5	22.0	13.5	7.0	4.5	3.0	1.5	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_124_S24_L001_R2_001	75.0	70.0	59.5	49.0	56.5	66.5	62.0	66.5	77.0	83.0	115.5	155.0	154.0	191.5	248.0	335.5	505.5	686.0	820.5	1313.0	1983.5	2860.0	4623.0	6981.0	10334.0	15100.0	22299.0	33063.0	47885.5	65939.5	86433.5	115289.5	151009.5	186278.5	227486.5	269684.0	311333.5	354383.5	389891.0	412120.0	420381.5	421722.5	416674.5	386616.0	337820.5	292745.0	247458.5	199964.0	156515.0	122293.0	93824.5	65805.0	44830.0	32695.0	23369.0	17696.5	13732.5	9862.0	6699.0	4252.0	2844.5	2203.5	1783.0	1340.5	987.0	673.0	408.0	270.0	177.5	108.5	63.5	49.0	45.0	32.0	26.0	21.0	16.5	14.5	9.5	8.0	7.5	5.0	6.5	5.0	5.5	6.0	3.5	3.0	2.0	2.0	3.5	2.5	1.5	1.5	1.5	1.0	0.5	1.0	0.5	0.0	0.0
P9503_124_S24_L002_R1_001	2.0	5.5	7.5	6.0	8.5	11.0	11.5	15.0	24.0	37.5	45.0	56.5	102.5	213.0	477.0	880.0	1592.5	2770.0	3477.0	4589.0	6885.5	9225.5	11408.0	14313.5	18142.0	23476.5	29848.0	37457.5	49154.0	64784.5	84579.0	110056.5	138978.5	172133.5	210288.5	248428.5	284107.0	320048.5	357695.0	388895.0	408831.5	415864.0	411848.5	389159.0	353511.5	315769.0	269225.0	220430.0	176325.5	141290.0	108943.5	78261.0	57010.0	42543.0	30693.0	22865.0	17487.0	12184.5	9661.0	7267.0	4084.5	2583.0	2001.0	1423.5	1017.5	678.5	396.5	224.0	117.5	70.5	43.0	23.5	16.0	9.5	3.5	0.5	1.0	1.5	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_124_S24_L002_R2_001	10.0	7.5	6.0	8.5	12.0	16.5	22.5	36.0	44.5	54.0	69.5	86.0	115.5	159.0	191.0	266.5	450.5	698.0	855.0	1285.5	1973.0	2900.0	4602.5	7097.0	10635.5	15377.5	22450.0	33211.5	48297.0	66214.5	86920.5	115842.5	151243.0	187428.0	228931.5	271333.0	313868.5	357293.5	393421.0	416054.0	423782.5	424837.0	420685.0	390711.0	340643.0	295149.0	249996.5	202148.0	157484.5	122860.5	95102.5	66786.0	45251.5	33074.5	23826.0	18045.0	14051.5	10084.0	6702.5	4220.5	2866.5	2183.0	1752.5	1364.5	993.5	663.5	424.0	294.5	183.0	106.5	71.0	57.5	44.0	32.5	21.5	17.5	17.0	16.0	10.0	6.0	5.5	3.0	3.5	5.5	4.5	2.5	4.0	4.0	2.5	1.5	1.5	2.0	2.5	3.0	2.0	1.0	0.5	1.0	1.5	1.5	0.5
P9503_124_S24_L003_R1_001	3.0	3.5	4.0	5.0	5.5	6.5	8.5	11.0	19.0	34.0	49.5	61.5	96.0	219.5	461.0	864.0	1581.5	2708.5	3372.0	4566.5	7008.5	9412.0	11558.0	14407.5	18231.0	23274.5	29695.5	37763.0	49499.0	65156.5	84973.5	110647.0	139540.5	173250.0	212149.0	250173.0	286349.5	322490.5	360411.0	392566.0	412114.0	419013.0	415476.5	392651.0	357149.0	319221.0	272432.0	223451.0	178397.0	142451.5	110047.0	78972.0	56897.0	42584.5	31061.5	23012.5	17729.5	12632.0	9993.0	7514.0	4336.5	2689.0	2047.5	1480.5	1030.0	671.0	390.0	222.5	115.0	65.0	38.5	34.0	24.0	9.5	6.0	5.5	1.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_124_S24_L003_R2_001	15.0	16.5	18.0	21.5	27.5	38.0	48.5	54.0	63.0	69.5	74.5	87.5	125.5	153.5	177.0	283.5	478.5	714.5	855.0	1275.5	1973.0	2899.0	4602.0	7028.5	10448.0	15459.5	22719.5	33583.0	48578.0	66261.0	87087.0	116575.0	152784.0	188687.5	230470.5	273633.0	316804.0	360293.5	395926.5	419232.5	427458.0	428308.0	424394.0	394004.0	343675.5	298739.0	252680.5	203846.5	159477.0	124941.0	96181.5	67105.0	45542.5	33294.5	23966.5	18283.5	14220.0	10244.0	6973.5	4381.5	2940.0	2238.0	1743.5	1344.5	1008.5	668.0	395.0	271.0	177.0	109.5	79.0	64.5	51.5	40.0	27.0	15.5	12.0	11.0	9.5	7.5	6.0	5.5	6.0	5.0	3.0	1.5	1.5	2.0	1.5	1.0	0.5	0.5	1.0	0.5	0.5	0.5	0.5	1.0	0.5	0.0	0.0
P9503_125_S25_L001_R1_001	3.0	4.0	5.0	5.0	5.5	7.5	8.5	7.5	11.5	18.0	16.5	19.5	41.5	80.0	181.5	497.0	888.0	1434.5	1936.5	2892.5	4764.5	7085.0	9274.0	11443.5	13934.0	18040.5	24151.0	31275.5	42061.5	58645.0	80208.0	111247.0	152407.5	202836.0	264977.5	328077.0	386814.5	446296.5	507753.0	558234.0	590281.5	604776.5	604270.0	570600.5	515988.0	458356.5	390357.0	318683.5	248661.0	198209.5	154576.0	109514.0	78090.5	58197.5	41907.0	31186.5	24188.0	17699.0	13690.5	9983.0	6079.0	4038.5	3208.5	2198.0	1430.5	869.0	429.5	195.5	93.0	60.0	28.0	11.0	8.0	4.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_125_S25_L001_R2_001	102.0	93.5	73.5	65.5	69.5	66.0	73.5	86.0	104.5	136.0	149.0	148.0	181.5	218.0	223.5	278.0	401.0	582.0	677.5	971.5	1345.5	2043.0	3593.0	5098.0	7838.5	12379.5	18602.5	28714.0	44274.5	65963.0	92995.5	132231.5	183304.0	239941.0	309068.0	378512.0	444374.0	508735.5	563435.0	598853.5	608789.5	608178.5	596332.5	548525.0	476788.0	410291.0	344128.5	273013.5	207941.0	162622.0	127134.5	88715.0	60586.0	44324.0	31769.0	25218.5	20307.0	14636.0	9631.5	6071.0	4213.5	3233.5	2512.5	1645.5	1085.0	728.0	400.0	209.0	130.5	83.5	49.5	39.5	25.5	19.5	21.0	17.5	10.0	10.0	11.5	9.5	6.0	7.0	7.0	2.5	1.0	2.0	3.0	2.0	2.0	3.5	3.0	1.0	1.0	2.5	2.0	0.5	0.5	1.0	0.5	0.5	1.5
P9503_125_S25_L002_R1_001	4.0	3.0	4.5	6.0	5.0	6.0	9.0	9.0	15.0	16.0	9.5	14.0	40.0	90.0	189.0	497.0	893.0	1466.5	1980.0	2988.0	4799.5	7099.5	9329.0	11400.5	13975.5	18244.5	24511.0	31552.5	42256.5	59212.5	80916.5	111477.0	153235.0	204389.0	266123.0	328117.0	386843.0	448133.0	509119.0	558176.0	590062.5	605598.5	605477.5	571427.0	517170.5	459314.5	390751.5	319101.0	249822.5	199695.5	155376.0	110307.0	78805.0	58135.0	42105.0	31384.5	24244.0	17945.5	13840.0	9967.0	6135.5	4186.0	3305.0	2201.5	1402.0	875.0	468.0	243.0	97.0	56.5	23.5	11.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_125_S25_L002_R2_001	11.0	9.5	7.5	9.0	8.5	11.0	20.0	30.5	43.5	58.0	60.5	71.0	97.5	129.0	155.0	220.5	383.5	601.5	664.0	900.5	1314.5	2007.5	3503.5	5175.5	7985.0	12263.5	18412.0	28673.0	44494.5	66287.5	92994.0	132592.5	184928.5	241288.0	309198.5	379569.5	446387.0	510190.0	563673.0	599094.5	610144.5	608953.5	596767.0	549762.0	478592.0	411994.5	345177.5	273916.5	209247.5	163261.5	127560.0	89544.5	60948.0	44545.0	31905.0	25156.5	20315.5	14764.0	9858.0	6267.0	4276.0	3192.0	2421.5	1633.5	1084.0	731.0	417.0	234.0	137.5	76.5	45.5	39.5	28.0	17.0	18.5	20.0	21.0	15.0	10.5	8.0	7.5	8.5	9.5	9.0	5.0	3.5	4.0	4.5	3.5	4.5	5.0	2.0	1.0	1.5	1.0	2.0	2.0	0.0	0.0	0.0	1.5
P9503_125_S25_L003_R1_001	4.0	5.0	5.0	4.0	7.5	11.5	12.0	11.0	10.0	11.0	13.5	22.5	41.0	83.5	182.5	454.5	840.5	1428.5	1927.5	2926.0	4841.5	7093.5	9353.5	11410.5	14063.0	18343.0	24629.0	31833.5	42482.0	59319.5	81315.5	112431.5	154359.5	205977.5	267919.5	331224.0	391032.5	452045.0	514918.5	565830.5	597719.0	614244.0	614206.5	579075.0	524768.5	466441.0	397512.5	324802.0	253919.5	203287.5	158276.0	111907.5	79885.0	59494.5	42858.5	31709.0	24821.5	18251.5	14040.0	10128.5	6059.5	4167.5	3350.0	2274.5	1466.0	898.0	466.5	219.5	93.5	52.5	24.5	9.5	8.5	3.5	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_125_S25_L003_R2_001	14.0	15.0	21.5	31.0	41.0	49.5	56.0	57.5	66.0	83.5	101.0	122.5	139.5	154.5	184.0	258.0	379.5	573.5	678.0	940.5	1350.5	2050.5	3544.5	5285.0	8030.5	12309.0	18680.5	29055.0	44755.5	66927.5	94236.0	134180.0	186435.0	243222.5	312432.0	383510.5	451150.0	517047.0	571786.0	606130.5	618068.0	618021.5	604838.5	557281.5	485326.0	416967.5	349467.0	278045.0	212537.5	166008.0	129321.0	90522.0	62062.0	45550.5	32483.5	25812.0	20877.5	14934.5	9927.5	6234.0	4190.0	3284.0	2529.5	1658.0	1084.0	711.5	390.0	213.5	112.5	67.5	48.5	42.5	28.0	16.5	13.5	13.0	15.5	14.0	8.0	5.0	7.5	9.0	7.5	6.5	6.0	4.5	2.5	2.5	3.0	1.5	1.0	1.5	1.0	0.5	1.0	1.0	0.5	0.0	0.0	0.0	0.5
P9503_126_S26_L001_R1_001	4.0	3.5	2.5	2.0	2.5	1.5	0.0	1.5	4.0	8.5	9.5	8.0	17.5	58.0	137.0	382.0	735.0	1281.0	1759.0	2650.0	4507.0	6989.0	9524.0	11865.5	14668.0	19425.5	26455.0	34282.5	46103.5	64717.5	89253.5	123833.0	168745.5	222888.0	288922.0	354264.0	415743.5	479664.0	542865.0	595644.0	630864.5	648995.5	650557.0	615172.0	558903.5	497829.0	425806.0	350019.0	274441.5	220787.5	173357.0	122908.5	88526.5	67008.5	48916.5	36345.0	28122.0	21063.0	16516.5	11997.5	7296.0	5045.0	4005.5	2650.5	1765.5	1105.0	575.0	286.5	112.0	58.0	30.0	17.0	15.0	11.5	4.0	2.0	2.5	2.5	1.5	1.5	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_126_S26_L001_R2_001	113.0	104.5	82.0	67.0	66.5	74.0	78.5	81.5	86.0	99.5	116.5	149.5	185.5	201.5	219.5	252.0	364.0	576.0	642.0	867.5	1283.0	2053.0	3645.5	5251.0	8113.5	12819.5	19576.5	30900.5	48260.5	72356.0	101849.0	144846.0	200734.0	260912.0	333819.0	407826.5	477793.5	546505.5	604512.0	642032.5	654411.5	655692.0	644821.5	595286.5	519090.5	448166.0	377236.0	300452.5	230726.0	181227.0	141971.0	100012.0	68525.5	50146.0	36009.5	28742.5	23649.0	17262.5	11296.0	7120.5	4928.0	3802.0	2941.0	1947.5	1318.5	915.5	520.5	280.5	158.0	91.0	58.0	44.5	35.0	26.0	19.5	18.5	17.5	15.0	13.0	12.5	14.0	13.0	10.5	7.5	7.5	6.5	3.0	2.0	2.5	4.0	2.5	1.0	3.5	2.5	0.5	1.5	1.5	1.0	0.5	0.0	0.0
P9503_126_S26_L002_R1_001	2.0	2.0	1.0	1.0	2.5	3.0	3.5	4.0	4.5	6.5	7.0	10.0	22.5	53.0	136.0	422.5	746.5	1304.0	1779.5	2685.0	4578.5	7033.0	9528.5	11828.0	14661.5	19360.5	26323.0	34563.0	46757.5	65276.0	89262.5	123595.5	168943.5	223814.5	289532.5	355551.0	417547.5	480467.0	543685.5	596681.0	632214.5	649898.0	651389.0	615584.5	558324.0	498144.0	426864.0	349915.0	273747.5	220641.0	173718.0	123590.0	89028.0	67113.5	48963.5	36555.5	28413.0	21343.0	16624.5	11937.0	7214.0	4892.5	3902.5	2685.5	1746.0	1060.0	557.0	291.0	130.5	73.5	40.0	22.0	13.5	9.0	3.5	4.5	2.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_126_S26_L002_R2_001	6.0	4.5	3.5	4.5	7.0	9.0	16.0	24.0	25.0	40.0	59.5	67.5	85.5	106.0	134.0	198.5	324.5	511.0	607.5	890.5	1295.5	2046.5	3642.5	5349.0	8307.5	12863.0	19535.5	30873.5	48333.5	72676.0	102300.5	145015.0	200872.0	261390.5	334145.5	408756.0	479952.5	548024.5	605259.0	643655.5	655653.5	656123.0	645701.5	596213.5	519140.5	448047.5	378015.0	300903.5	230609.5	181806.0	142556.5	99958.0	68395.5	50184.5	36303.0	29124.0	23569.0	17061.5	11452.0	7297.0	4991.5	3811.5	2988.0	2003.0	1274.0	851.0	501.0	265.0	164.5	104.0	58.5	48.0	41.5	32.0	21.5	17.0	17.5	14.0	9.5	9.5	8.5	8.0	9.5	7.5	6.0	7.5	7.0	4.0	2.5	4.0	5.0	2.5	1.0	3.0	4.5	4.0	2.5	1.0	1.5	2.0	1.5
P9503_126_S26_L003_R1_001	1.0	1.0	0.5	0.5	1.0	3.0	5.0	6.5	6.5	5.5	9.0	9.0	21.0	62.0	150.5	426.0	761.0	1274.5	1766.0	2751.5	4609.5	6982.0	9590.0	12010.5	14851.0	19586.5	26589.0	34729.0	47004.5	65944.5	90502.0	124900.5	169970.5	224796.5	291427.0	358756.5	420633.5	484021.5	549101.5	603282.0	639097.5	656961.0	658070.0	623224.5	565758.0	504213.5	431797.5	354641.5	279017.5	224017.5	175904.0	125563.0	90433.5	68210.0	49861.5	37081.5	28808.5	21748.0	16995.0	12155.5	7416.0	5185.0	4077.5	2727.5	1777.5	1095.0	567.0	286.5	128.0	72.5	34.0	23.0	22.5	15.0	5.5	2.5	3.5	2.5	1.0	1.0	1.5	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0
P9503_126_S26_L003_R2_001	14.0	13.5	25.0	39.0	42.0	39.5	42.5	51.5	58.5	68.0	84.0	101.0	114.0	141.5	156.5	211.0	345.0	537.0	646.5	911.5	1295.0	2011.5	3623.0	5427.5	8249.0	12783.0	19527.0	31025.0	48908.0	73097.0	102770.5	146202.0	202141.5	263696.0	338050.5	412559.0	483316.0	552650.0	610719.5	649758.0	663692.0	664464.0	652884.0	603050.5	526687.0	455352.5	383146.0	304300.0	233662.5	184125.5	144436.0	101832.0	69677.0	50895.5	36730.0	29403.5	24011.0	17427.5	11601.0	7425.0	5079.5	3861.0	2913.5	1908.5	1280.0	894.5	520.0	275.0	158.0	100.5	71.5	52.0	33.5	24.5	18.0	16.0	17.0	14.0	10.5	8.5	8.0	6.5	5.5	5.0	5.0	4.5	3.5	2.5	0.5	0.5	1.0	1.5	2.0	1.0	0.0	0.5	1.5	1.0	0.0	0.5	1.5
