P9503_102_S2_L002_R2_001	7.0	5.5	4.5	4.5	5.5	7.5	11.5	17.5	20.0	28.0	39.5	49.0	61.0	74.5	86.5	112.5	156.5	202.5	260.5	435.0	815.0	1181.5	1482.5	2152.0	3737.5	5581.5	8293.5	12995.5	20185.0	31085.5	47701.0	71725.5	102448.0	141166.5	186916.0	237381.0	293018.5	348951.5	403695.5	460131.0	503684.0	534391.5	556303.0	548898.5	515829.0	478812.5	427438.5	361529.0	294883.5	228714.0	170528.0	122973.5	85595.5	60207.5	43025.0	28509.0	17620.5	10951.5	7174.0	4487.0	3155.0	2244.5	1316.0	820.5	544.5	398.5	310.0	236.0	191.0	122.5	70.0	44.0	29.5	18.5	16.5	18.5	17.5	11.0	9.5	10.5	8.5	6.5	5.0	5.5	4.5	2.5	4.0	6.0	3.0	0.0	1.0	1.5	2.0	3.5	4.5	3.5	2.0	2.0	1.5	1.5	2.0
P9503_102_S2_L003_R1_001	2.0	3.0	2.5	2.0	5.0	7.5	11.5	22.0	26.5	46.5	83.0	105.0	155.5	259.5	525.0	927.5	1198.5	1619.0	2407.5	3610.5	5530.0	7282.0	8756.5	10384.0	12726.0	16752.0	22069.0	27521.0	34212.0	43630.5	55689.5	73286.5	98913.5	129212.5	167883.0	212442.5	255486.0	302094.0	354354.5	406766.0	450862.0	486807.5	521510.5	538111.5	527317.5	508066.0	468819.0	406418.0	342819.5	279334.0	213710.0	153552.0	107834.5	74432.5	50869.0	36362.5	24986.0	15164.0	9170.5	6170.0	3977.0	2785.0	1978.0	1140.5	721.0	586.0	519.5	380.0	224.5	95.5	39.0	19.0	5.5	2.0	6.5	7.0	3.5	4.0	2.5	1.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_102_S2_L003_R2_001	22.0	19.0	21.0	27.5	28.5	35.0	37.5	35.0	37.5	46.5	65.5	77.0	82.0	107.0	122.0	125.5	156.0	210.0	279.0	434.5	779.5	1143.0	1473.0	2177.0	3794.5	5605.0	8300.5	13002.5	20235.5	31380.5	48394.0	72499.5	102847.5	142162.5	189040.5	240601.5	296720.0	352719.0	409024.0	466917.0	509920.0	541775.5	564467.5	555693.5	522942.5	485321.5	433077.5	366681.5	298549.5	231974.0	173008.0	124439.0	86836.0	61099.0	43912.5	29165.5	17954.0	11267.5	7588.0	4747.5	3198.0	2230.5	1322.5	852.0	562.5	403.5	313.0	226.5	178.0	120.0	60.0	29.0	20.0	15.5	13.5	12.5	10.5	6.5	6.5	8.5	8.0	5.0	3.0	4.5	3.5	0.5	1.0	2.0	2.0	3.0	2.5	0.5	0.5	1.0	1.0	0.5	1.0	1.0	0.5	1.0	0.5
P9503_103_S3_L001_R1_001	2.0	5.0	7.0	3.0	3.0	8.0	15.0	21.5	29.0	53.0	80.0	93.0	184.0	307.5	548.0	1024.0	1362.0	1760.0	2534.5	3665.5	5423.5	6979.0	8311.5	9820.0	11978.5	15589.5	20600.0	25660.0	31793.5	40522.0	51470.5	67480.5	91142.5	119072.5	155891.0	198333.0	238429.5	281918.0	331123.0	381987.0	425674.0	460623.5	494970.0	513601.5	504450.5	485880.0	447372.0	387439.5	327572.0	267583.5	203749.0	144769.0	101640.5	70521.5	48214.0	34210.5	23638.5	14547.0	8714.5	5806.0	3695.5	2557.5	1972.5	1160.5	700.5	589.5	524.0	388.0	243.0	118.0	62.0	26.0	4.5	1.5	1.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_103_S3_L001_R2_001	94.0	84.5	65.5	55.0	52.5	61.0	68.0	64.0	70.0	90.5	106.5	114.0	132.5	161.5	169.5	183.5	210.5	246.0	309.0	479.5	775.0	1056.5	1419.0	2075.0	3533.5	5254.0	7843.5	12253.0	19018.5	29083.0	44957.0	68116.0	97210.5	134330.0	178516.5	227426.5	280991.0	334341.5	387458.0	442201.0	484426.5	516483.0	538394.5	529156.0	497234.5	460018.0	408646.5	345952.5	281710.0	218229.0	162051.0	116030.0	80376.5	56126.0	40181.0	26530.0	16235.5	10144.5	6733.5	4161.5	2832.0	2005.5	1214.5	755.5	480.5	377.0	309.5	242.0	183.5	125.5	66.5	34.0	29.0	19.0	13.0	11.0	9.0	12.0	12.5	7.5	6.5	8.0	7.0	5.5	4.0	4.5	4.5	2.5	2.5	4.0	3.5	2.5	2.0	1.5	2.0	1.0	1.0	1.5	0.5	0.0	0.0
P9503_103_S3_L002_R1_001	2.0	3.5	6.0	4.0	4.0	9.0	13.5	21.5	36.5	64.0	94.0	115.5	205.0	318.5	515.0	987.0	1402.5	1833.0	2496.0	3546.5	5481.0	7083.0	8216.5	9698.0	11966.5	15770.5	20618.0	25791.5	32022.5	40530.5	51272.5	67316.5	91343.0	119360.0	155099.0	197200.5	238049.0	281646.0	330547.5	381154.0	424858.0	460160.0	494237.5	512641.5	503391.5	485275.0	447462.5	387731.0	328120.0	267669.0	204038.0	145372.0	101672.0	70216.5	48305.5	34409.5	23889.5	14673.0	8743.0	5835.0	3728.5	2637.0	1974.5	1163.0	712.0	591.5	531.5	372.5	216.0	105.0	51.0	17.5	2.0	0.5	1.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_103_S3_L002_R2_001	12.0	8.0	3.0	6.5	7.0	8.0	13.0	21.5	28.0	37.0	45.0	53.0	67.5	81.0	104.0	131.0	163.0	218.0	286.0	448.0	774.5	1046.5	1384.0	2103.5	3600.5	5324.5	7932.0	12258.5	19163.0	29452.5	45238.5	68107.0	96919.5	134415.5	178703.0	227497.5	280705.5	333995.5	387108.0	441511.0	483734.5	515368.5	537958.0	529987.0	496969.0	459318.0	408588.0	345427.0	281264.0	217596.0	161421.5	115603.0	80415.5	56689.5	40352.0	26554.5	16419.5	10203.0	6723.5	4251.0	2860.5	1986.5	1227.0	782.5	520.0	390.5	288.0	205.0	169.0	118.0	62.0	33.0	21.0	15.0	16.5	11.5	10.0	12.5	11.5	10.5	9.0	8.5	7.0	7.5	6.5	5.5	6.5	5.0	3.5	5.5	5.0	3.0	3.0	1.5	0.5	0.0	0.5	0.5	0.0	0.5	1.0
P9503_103_S3_L003_R1_001	1.0	1.5	2.5	4.0	5.5	10.5	19.5	24.5	32.5	55.0	74.5	104.0	202.0	339.0	587.5	1043.5	1451.5	1850.5	2523.0	3714.0	5561.0	7122.5	8330.5	9796.5	12170.5	15941.5	20952.0	26278.5	32407.5	40901.5	51874.5	68266.5	92741.5	121120.0	157522.0	200539.5	242246.5	286296.5	335334.5	386233.0	431455.5	468162.5	502394.0	521170.0	512565.0	493418.0	455773.0	395942.5	333841.0	272482.5	207668.0	147917.5	103815.5	71654.0	49147.5	34810.0	24066.0	14881.0	8899.0	5976.5	3784.5	2665.5	2069.0	1217.5	726.5	587.5	491.0	345.0	207.0	116.5	63.5	19.0	3.5	1.5	1.0	1.0	0.5	0.0	1.0	1.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_103_S3_L003_R2_001	18.0	14.5	14.0	21.5	27.0	27.0	32.5	42.5	52.0	62.5	67.5	76.5	98.5	109.5	115.5	143.5	185.0	239.0	290.0	440.5	772.5	1104.5	1431.5	2116.0	3552.5	5268.5	7987.5	12394.5	19289.5	29714.5	45913.0	69062.5	98241.0	135966.0	180766.5	230169.0	284666.0	339811.5	393298.0	447574.0	492063.0	525413.5	547302.5	538825.5	506138.0	468013.5	416155.0	351889.0	286474.5	222084.0	164744.0	117668.5	81577.5	57346.0	41016.0	27162.0	16746.0	10492.0	6816.5	4205.5	2849.5	1972.5	1187.0	737.5	491.5	389.5	326.5	241.0	182.0	118.5	64.0	39.5	22.0	15.5	13.0	8.5	4.5	5.5	6.0	6.0	7.0	9.0	8.5	3.5	1.5	1.0	1.0	2.5	2.0	1.0	2.0	2.0	0.5	0.5	0.5	0.5	1.0	0.5	0.0	0.5	0.5
P9503_104_S4_L001_R1_001	1.0	2.0	3.5	7.0	8.0	11.5	15.0	18.0	28.5	49.5	79.5	112.0	203.0	304.5	558.5	1003.5	1382.0	1853.5	2554.5	3694.0	5799.0	7470.5	8822.0	10731.5	13155.5	17220.0	22606.0	28469.5	35588.5	43828.5	54356.5	71588.0	96713.5	125502.0	161125.0	203152.5	243674.0	286874.5	336921.0	390059.5	438948.0	482706.0	527377.0	554244.0	552306.5	539302.0	507807.0	448128.5	382459.5	317213.0	244597.5	175772.5	122806.0	84349.5	58780.5	43038.0	29947.5	18248.0	10590.0	6950.5	4431.0	3086.5	2066.5	1161.0	724.5	541.5	445.0	314.5	201.0	101.5	39.5	16.0	5.0	1.5	1.0	1.0	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_104_S4_L001_R2_001	92.0	79.5	72.0	71.5	57.5	56.5	60.0	66.0	85.0	92.5	101.0	120.5	131.5	151.0	184.0	217.0	237.0	260.0	324.0	521.0	883.5	1249.0	1639.5	2413.0	4127.0	5903.0	8693.5	13717.0	21468.0	32369.0	49721.0	74405.5	103150.0	139181.5	184691.0	236293.0	294352.0	350717.5	405223.0	464759.0	510661.0	547448.0	580295.0	579146.0	549774.5	512915.5	460014.5	394122.5	324990.0	255348.0	189600.5	135338.5	94557.0	66746.5	48290.5	32190.0	19870.5	12363.5	8133.0	5042.0	3285.0	2205.0	1270.0	795.5	524.5	387.5	288.5	190.5	167.5	133.0	71.0	42.0	26.5	14.5	12.5	11.5	8.5	8.5	10.0	9.0	5.5	5.0	6.0	6.5	7.5	4.5	1.5	1.0	1.5	4.5	3.0	0.5	2.5	2.5	1.5	1.5	1.5	1.5	1.0	1.0	0.5
P9503_104_S4_L002_R1_001	3.0	3.5	4.0	4.0	5.0	8.0	15.0	19.5	27.0	50.5	71.5	94.5	189.5	303.0	549.5	1045.5	1400.0	1848.0	2559.0	3693.5	5795.5	7452.0	8888.0	10850.0	13247.0	17339.5	22862.5	28426.5	35548.0	43852.5	54367.5	71768.0	96990.0	126108.5	161844.5	203478.5	244399.5	288594.0	338665.0	392134.0	440819.5	483858.5	528933.5	555432.5	553127.5	541710.0	510190.5	450272.0	384252.5	318554.0	246337.0	176741.0	123521.0	85309.0	59632.5	43707.5	30467.0	18431.0	10615.0	6976.0	4408.5	3057.0	2142.0	1214.5	732.0	528.0	426.5	297.0	186.5	88.0	42.5	20.5	9.0	3.5	1.0	0.5	1.5	2.5	1.5	0.5	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_104_S4_L002_R2_001	7.0	4.0	2.0	5.5	7.5	7.5	9.5	16.0	26.0	33.0	39.5	51.0	69.0	92.5	109.5	142.5	183.0	222.0	280.5	448.5	848.5	1214.5	1569.5	2301.0	4078.5	6019.5	8812.0	13775.0	21443.5	32534.5	49782.5	74374.5	103774.5	140245.0	185391.5	237148.5	295690.5	352240.5	407178.0	466200.0	512431.0	549587.0	582056.5	581656.5	552082.0	515011.0	462670.5	395775.0	325771.5	256225.5	190845.0	136654.0	95408.5	67466.0	48784.0	32542.0	20089.5	12376.0	8062.0	5044.5	3302.0	2236.5	1348.5	822.5	536.5	372.5	270.5	193.0	156.0	117.0	65.5	41.0	22.5	12.5	12.0	13.0	10.5	8.0	9.5	8.0	8.0	7.0	5.5	5.5	5.5	5.5	7.0	7.5	4.5	5.0	5.0	3.0	4.5	3.5	2.0	2.5	2.0	1.0	1.0	0.5	0.5
P9503_104_S4_L003_R1_001	2.0	4.0	5.0	5.5	8.0	9.5	13.5	23.5	36.0	45.5	74.0	107.0	196.5	322.5	548.0	1005.0	1424.0	1861.5	2585.5	3767.5	5778.0	7539.0	9092.5	11156.0	13608.5	17531.5	23082.5	28937.0	36037.0	44610.0	55354.0	72857.5	98480.0	127658.5	163928.5	206647.0	247814.0	292438.0	343826.5	398421.5	448114.5	491732.0	536638.5	563937.0	563113.5	551230.5	518026.5	457138.0	390859.5	323667.0	250244.5	180346.0	125737.5	86430.0	60248.0	44065.5	30780.5	18624.5	10738.5	6961.5	4409.5	3110.0	2128.0	1186.0	696.5	523.5	452.5	309.5	199.5	99.5	40.5	18.0	6.0	1.5	2.5	2.5	0.5	2.0	2.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_104_S4_L003_R2_001	11.0	9.5	11.5	25.0	35.0	31.0	30.5	37.0	47.5	57.5	71.0	86.0	97.5	120.5	135.0	150.5	183.0	247.5	319.0	517.0	871.0	1194.0	1603.5	2411.0	4116.0	6114.0	8934.0	13935.5	21881.5	33069.0	50356.0	74920.5	104578.5	141918.5	187941.5	239989.5	299212.5	357102.0	413767.0	474004.0	520881.0	559370.0	591835.5	591389.5	561228.0	522872.5	470575.0	402785.5	331538.5	260861.5	193700.5	138489.0	96928.0	68305.5	49152.5	32808.5	20332.0	12606.0	8235.0	5056.5	3306.0	2252.0	1316.5	808.5	533.5	377.0	285.5	205.5	162.0	112.0	51.0	31.5	21.5	15.5	11.5	10.0	10.0	7.5	7.5	5.5	4.0	7.5	7.0	6.0	4.0	2.0	4.0	3.5	1.5	2.0	2.0	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.5
P9503_105_S5_L001_R1_001	2.0	5.5	9.5	10.0	12.0	15.5	20.0	34.0	52.5	101.5	161.5	188.0	383.5	671.5	1054.0	1909.5	3388.0	4934.0	5459.0	6175.5	8798.5	11003.0	12554.5	15566.5	19625.0	25830.0	33475.5	42724.0	52511.0	59306.5	67942.5	83465.0	104962.5	130534.0	163768.5	197018.5	226860.5	261152.5	301754.5	345633.0	384623.0	422330.5	457531.5	474644.5	473145.5	459298.0	423403.5	369161.5	313800.5	257056.5	197225.5	143220.0	100008.5	68606.5	48098.0	34725.5	24500.5	14715.5	8332.5	5654.0	3675.5	2619.0	1688.5	874.5	578.0	431.5	368.5	243.5	143.5	74.0	24.0	13.0	10.0	8.0	6.0	5.0	3.0	1.5	1.0	1.5	1.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
P9503_105_S5_L001_R2_001	85.0	74.0	60.0	63.0	65.0	64.0	69.0	71.0	88.0	97.0	112.5	144.5	159.5	189.5	228.5	268.5	318.5	433.5	580.5	1011.0	1790.5	2543.0	3550.5	4968.5	7562.5	10921.5	14975.0	20797.0	30139.0	41626.5	56952.0	77828.5	101594.0	133513.0	173760.0	213386.0	256209.5	300531.5	346548.5	400115.0	443701.0	482661.5	512700.0	508101.5	480947.5	445855.0	398327.5	344742.5	286801.5	222943.0	165453.0	120545.0	84316.0	58516.0	42842.5	29019.5	17712.0	11048.0	7233.0	4455.0	3002.5	2069.0	1178.0	689.0	446.0	316.0	246.5	170.0	119.0	83.5	56.0	36.5	18.0	16.0	15.0	10.5	7.5	9.0	10.0	6.0	4.5	6.0	5.0	3.5	1.5	3.5	7.5	5.5	1.5	1.0	0.5	1.0	2.0	1.5	0.5	0.5	1.5	1.5	0.5	0.0	0.0
P9503_105_S5_L002_R1_001	4.0	6.5	10.0	11.0	12.5	16.5	24.5	33.0	48.0	122.5	183.5	196.5	398.0	663.5	1068.0	1946.5	3377.5	4885.5	5450.5	6178.5	8709.0	10844.5	12513.5	15717.0	19664.5	25697.5	33387.5	42694.0	52385.0	59671.0	68511.0	83694.5	105296.5	131150.5	164425.5	197685.0	227727.0	261427.5	300800.5	345296.5	384780.0	422755.0	458800.0	475836.0	474582.0	459809.5	423606.0	369280.0	313821.0	257570.5	197533.0	143377.5	100178.5	68819.0	48228.5	34946.5	24821.5	14885.5	8215.5	5659.5	3781.0	2630.5	1728.0	890.5	544.0	436.5	349.5	238.0	171.0	77.5	22.5	13.5	11.5	6.5	4.0	3.0	4.0	4.5	2.5	2.0	1.5	1.0	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9503_105_S5_L002_R2_001	10.0	7.5	5.5	6.5	8.5	10.0	18.0	29.0	38.0	46.5	59.5	71.5	101.0	129.5	167.5	205.5	251.5	408.0	579.0	1001.0	1781.5	2582.5	3565.0	4978.0	7690.0	11007.5	15052.0	20868.5	30004.0	41397.0	56906.5	77960.5	102342.0	134444.0	174293.5	214068.0	257026.5	301526.0	347202.0	401173.0	444914.5	482946.5	512422.5	507599.0	480516.5	446644.0	399596.0	344636.5	286044.0	222500.5	166145.5	121703.0	85079.0	58740.5	42848.0	29233.0	17937.0	11181.0	7352.0	4527.5	3072.5	2157.5	1172.0	681.0	450.5	330.0	246.0	168.0	129.5	90.5	62.0	42.5	25.5	21.0	19.0	14.5	15.0	9.5	8.0	8.0	4.5	7.0	7.5	3.0	4.5	6.0	4.5	4.0	2.5	2.0	1.0	0.5	1.0	0.5	0.5	1.0	2.0	2.0	1.0	0.5	0.5
P9503_105_S5_L003_R1_001	1.0	6.0	10.5	8.5	11.0	16.0	24.5	39.5	52.0	106.5	166.5	199.0	403.5	700.5	1089.0	1900.5	3390.5	5000.5	5570.5	6265.5	8872.5	11136.5	12719.5	15862.0	20226.5	26438.5	34260.5	43222.5	52833.0	60537.0	69383.0	84837.5	106482.0	132822.0	167078.0	200621.5	230747.5	265437.0	306224.0	350883.5	391382.0	429973.5	465405.0	482875.5	482358.5	468785.0	431724.0	376104.0	319922.0	262016.5	200936.5	145920.5	101686.5	69680.0	48818.5	35250.0	24937.5	15078.0	8509.5	5842.0	3806.0	2661.0	1733.5	876.5	575.0	456.0	374.0	254.0	165.5	82.5	24.5	15.0	10.0	5.0	5.0	5.0	2.5	3.5	4.5	4.0	3.0	1.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
