Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
P9503_106_S6_L001_R1_001										23.62117341538187	7.9153637022192305	10.48287971415022	1.2967134291427282	0.6272394993202355	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_106_S6_L001_R2_001										23.45105292752368	7.7651562850985485	9.090972711826135	1.4454854484784927	0.760553002765467	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_106_S6_L002_R1_001										23.705518510139356	7.940751106479965	10.52408280516584	1.2684124873210867	0.6095369722403701	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_106_S6_L002_R2_001										23.3050361276239	7.773481920244926	9.18478982840338	1.4777615254491088	0.7957349006872039	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_106_S6_L003_R1_001										23.188219781647376	7.920495674021427	10.446301537703796	1.2695174480612643	0.6334436296344975	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_106_S6_L003_R2_001										23.31103233961168	7.6534508744215985	9.105348901776203	1.4367292435073322	0.8167855853917688	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_107_S7_L001_R1_001										23.689077053743294	7.668568389393601	10.211037836381715	1.4698755683571156	0.49489989284647057	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_107_S7_L001_R2_001										23.60111711470592	7.069691980862687	9.192199579821708	1.44651224965372	0.3514316399343053	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_107_S7_L002_R1_001										23.812455671251076	7.594040037916732	10.308385862391061	1.4157006786696587	0.47610711404396905	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_107_S7_L002_R2_001										23.367265201681587	7.090618302959813	9.160743825510021	1.3705229527710896	0.3995216577201489	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_107_S7_L003_R1_001										23.28713671946702	7.4985979115536905	10.050163200635263	1.4280646106607848	0.4888110786156309	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_107_S7_L003_R2_001										23.45668897376344	7.018332794889938	9.142526497804203	1.3630526356804518	0.34717734616506646	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_108_S8_L001_R1_001										22.80989810387649	7.000014643160769	8.311266362116903	1.0743558701622917	0.3064285231149664	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_108_S8_L001_R2_001										22.500196080021325	6.324319935057053	7.9960409191332005	0.9399032452170007	0.27188172803616084	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_108_S8_L002_R1_001										23.03899193888015	6.918539406340768	8.359426918234208	1.152658052862482	0.2861771164633785	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_108_S8_L002_R2_001										22.183333964208465	6.409987916287722	7.903566013073416	1.040540931309439	0.24923699306257885	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_108_S8_L003_R1_001										21.01804736176986	6.556560384162478	8.25697339153177	1.0074065792697866	0.3132337966039453	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_108_S8_L003_R2_001										22.331038492481913	6.299322235845279	7.953688965142352	1.0021487529626447	0.2644169083106078	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_109_S9_L001_R1_001										24.14782648859974	8.372919602956335	11.382747945989932	1.7142080834217157	0.6151876336415854	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_109_S9_L001_R2_001										24.381198947308857	7.784309692561925	10.476798140106505	1.7986721563314267	0.6896664317803304	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_109_S9_L002_R1_001										24.17576253506699	8.352171156914165	11.474890660254161	1.7255683180104646	0.6308340982448161	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_109_S9_L002_R2_001										24.549260970887566	7.7963483762203705	10.374772604055531	1.840691983327922	0.7327175118909075	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_109_S9_L003_R1_001										24.051121384334532	8.278269737656368	11.297503986101804	1.6689575489118653	0.6421350905670479	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_109_S9_L003_R2_001										24.38914835856429	7.644545608083191	10.376364050316052	1.8036940037975964	0.7376930034055232	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_110_S10_L001_R1_001										23.344479924670317	7.578352316909159	9.667528020417352	1.1987363756271847	0.3408099309578809	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_110_S10_L001_R2_001										23.460919060249168	7.150170097825931	8.620314873018474	1.0817678500823296	0.38539653653152434	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_110_S10_L002_R1_001										23.439997013435807	7.527944804883312	9.620014630792296	1.2442805698519814	0.33997676002315347	0.06902467685801952	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_110_S10_L002_R2_001										23.444330103039544	7.094090341949204	8.612669036822517	1.1331217328215542	0.42150954400293345	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_110_S10_L003_R1_001										23.555235080788655	7.599948999937017	9.642825257718576	1.1482359532505197	0.3540296195006732	0.07166481636098852	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_110_S10_L003_R2_001										23.697911979104187	7.044076764388329	8.508470360556053	1.154676795051254	0.4063918650289193	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_111_S11_L001_R1_001										22.62527229004602	7.276576671903107	8.54856351940083	0.9834891402638432	0.22141387189020778	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_111_S11_L001_R2_001										23.11360622800347	6.494571424239558	7.559833956301625	0.8107310684084528	0.30898694381338687	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_111_S11_L002_R1_001										22.99340432444125	7.353807393462683	8.504876545771044	0.9207851377409512	0.2917802232501855	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_111_S11_L002_R2_001										23.200262106700425	6.690340809448757	7.610674602876541	0.7618684764156628	0.308408786745884	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_111_S11_L003_R1_001										22.591091808074157	7.3157560305510625	8.409420415638067	0.9842129802649541	0.24712371863288524	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_111_S11_L003_R2_001										23.09156642467733	6.606355689247312	7.546607119323817	0.7818931541588666	0.3072082582974136	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_112_S12_L001_R1_001										22.986285857375456	7.261732733536497	8.613485670828972	0.9537452254816038	0.23713295096169187	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_112_S12_L001_R2_001										23.002237168448612	6.691829972240774	7.849096740103214	0.856939246987525	0.2882346397673235	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_112_S12_L002_R1_001										22.721797408355332	7.213058833983426	8.678083578558757	0.9740881824864852	0.29327586487740664	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_112_S12_L002_R2_001										23.023348967182162	6.6106516556002735	7.86783168507356	0.8617354058804129	0.28548035529360016	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_112_S12_L003_R1_001										22.70953067769091	7.353400478029161	8.616068017385805	0.9791129627476098	0.2396547839631641	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_112_S12_L003_R2_001										22.99388580147868	6.490608332992792	7.931439616859636	0.9001962711691027	0.3142663988914679	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_113_S13_L001_R1_001										23.473612339472645	7.001513027291334	8.37577641701919	0.9341215185395044	0.27955553248287335	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_113_S13_L001_R2_001										23.428208415953602	6.61695061462097	7.60443137560613	0.8214825893477868	0.34573508929031793	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_113_S13_L002_R1_001										23.747416692536948	6.972122861598697	8.438856076948323	0.9693418766073091	0.30928940032173863	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_113_S13_L002_R2_001										23.406287736057315	6.678912258614606	7.638254936924238	0.8030293452841909	0.3855131171477878	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_113_S13_L003_R1_001										23.63252107843394	7.068033689217058	8.308686809693967	0.9617167202193361	0.31838601476635003	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_113_S13_L003_R2_001										23.309572435568146	6.6453079096821135	7.666508473411245	0.8115548646219525	0.370794590964971	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_114_S14_L001_R1_001										23.720025594856946	6.771240900852897	7.260830358350774	0.7011624850819651	0.13049316202799657	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_114_S14_L001_R2_001										23.436699809962285	6.155838174677237	6.388674893220042	0.611516179602071	0.2403211709812319	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_114_S14_L002_R1_001										23.670498910924017	6.784892381079406	7.271488282721086	0.7237062342654659	0.1395969884905756	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_114_S14_L002_R2_001										23.144317064318553	6.167546789203515	6.4995033245941585	0.6512684466634244	0.22928819902119948	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_114_S14_L003_R1_001										23.750466200011086	6.6581643133977355	7.162497977431778	0.712932609251369	0.1371246298574832	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_114_S14_L003_R2_001										23.01708504877586	6.318945673870441	6.451509311816669	0.6367210020772767	0.22476444066083487	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_115_S15_L001_R1_001										23.303365782250786	6.9311601053279075	7.710959010388048	0.8415589188279874	0.19662428995454911	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_115_S15_L001_R2_001										22.949308825453695	6.346747784215488	6.674747597234509	0.6887141739627184	0.2670372334008981	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_115_S15_L002_R1_001										23.496108837332784	6.853818097209509	7.761476906743685	0.814956800371373	0.2174520412296541	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_115_S15_L002_R2_001										22.8437269146604	6.350270328143319	6.735128970463802	0.6284453523013479	0.2959062178503871	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_115_S15_L003_R1_001										23.778543261351192	6.8253670366544785	7.702901659258764	0.7967196989672511	0.21591768088167934	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_115_S15_L003_R2_001										22.94676312273419	6.176303624938502	6.623109104963912	0.6750348848726767	0.2753585416475747	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_116_S16_L001_R1_001										20.106465272779147	4.650165442423475	4.938279961580867	0.32107058283308876	0.11214241635643431	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_116_S16_L001_R2_001										18.89347226756401	4.138368813764508	4.6263906349717	0.25569859164035735	0.15264654607354977	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_116_S16_L002_R1_001										20.14429403210214	4.658935098091288	4.95967243076371	0.3261840448087677	0.1307115076942309	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_116_S16_L002_R2_001										18.843452235660866	4.1757056922326585	4.63273416765135	0.27504028154556376	0.14969851108063348	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_116_S16_L003_R1_001										19.07680549673718	4.420122705811039	4.816291663081693	0.34068112582647603	0.12979067726648863	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_116_S16_L003_R2_001										18.73646392999903	4.006490807111749	4.557365380931245	0.2862401109779234	0.15010073623121675	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_117_S17_L001_R1_001										24.233697888378035	6.969117928596728	8.352268328913244	1.2083909366201655	0.29548179317445855	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_117_S17_L001_R2_001										23.64267966068342	6.246926494190562	7.684611536280235	0.9979840679150774	0.3858530515313665	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_117_S17_L002_R1_001										24.327096600323554	6.86132253453441	8.484864631710417	1.2057624387177912	0.3361032419589038	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_117_S17_L002_R2_001										23.48203824661359	6.158781318684972	7.665931353695435	0.9966025313343868	0.43722216246064793	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_117_S17_L003_R1_001										24.218370389038256	6.927983682749815	8.346846445580116	1.193556909208912	0.340598206107143	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_117_S17_L003_R2_001										23.629444002930427	6.178157165575616	7.732673791663242	0.9871865620062102	0.4448546003302788	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_118_S18_L001_R1_001										24.161898919150737	6.667571622235403	7.887240116211785	1.1675654166914802	0.20456007616052943	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_118_S18_L001_R2_001										23.15261670010048	6.006092749042045	7.158404711258649	0.7821666251406996	0.28502649935277335	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_118_S18_L002_R1_001										24.027017673693525	6.739426428052747	7.871756603872475	1.0894547921112507	0.25883790001919105	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_118_S18_L002_R2_001										23.142127126732152	6.117638750111463	7.12495297334073	0.8056260904145922	0.3227832752001421	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_118_S18_L003_R1_001										23.992568967991094	6.740131598395284	7.908135147595079	1.1364205424254892	0.25547603049894607	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
P9503_118_S18_L003_R2_001										23.30321159025957	5.994756185250075	7.115071428575304	0.7998546311849734	0.3144676097218648	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
