"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051286","cell tip","13/148","131/5142",8.55243893680857e-05,0.000694885663615696,0.000585166874623744,"FUS3/FIG1/FUS1/GIC1/GIC2/FAR1/RAX2/CCW12/INA1/PRM6/FUS2/PRM1/WSC2",13
"GO:0060187","cell pole","13/148","131/5142",8.55243893680857e-05,0.000694885663615696,0.000585166874623744,"FUS3/FIG1/FUS1/GIC1/GIC2/FAR1/RAX2/CCW12/INA1/PRM6/FUS2/PRM1/WSC2",13
"GO:0005937","mating projection","12/148","127/5142",0.00025749773967288,0.00196910036220438,0.00165818977869842,"FUS3/FIG1/FUS1/FIG2/GIC1/GIC2/FAR1/CCW12/PRM6/FUS2/PRM1/WSC2",12
"GO:0120025","plasma membrane bounded cell projection","12/148","128/5142",0.000277187448891279,0.00200190935310368,0.00168581840261363,"FUS3/FIG1/FUS1/FIG2/GIC1/GIC2/FAR1/CCW12/PRM6/FUS2/PRM1/WSC2",12
"GO:0042995","cell projection","12/148","132/5142",0.000369278742245151,0.00252664402588788,0.00212770023232663,"FUS3/FIG1/FUS1/FIG2/GIC1/GIC2/FAR1/CCW12/PRM6/FUS2/PRM1/WSC2",12
"GO:0043332","mating projection tip","11/148","117/5142",0.00048832926164959,0.00317414020072234,0.00267296016902934,"FUS3/FIG1/FUS1/GIC1/GIC2/FAR1/CCW12/PRM6/FUS2/PRM1/WSC2",11
"GO:0005934","cellular bud tip","9/148","101/5142",0.00232595209068019,0.0142798610855364,0.0120251461772938,"GIC1/SKG6/PCL2/GIC2/CIS3/RAX2/CCW12/PRM6/SRL1",9
"GO:0005621","cellular bud scar","3/148","10/5142",0.00241659187601385,0.0142798610855364,0.0120251461772938,"RAX2/GAS1/NIS1",3
"GO:0030428","cell septum","3/148","11/5142",0.00325314247613389,0.0183873270390177,0.0154840648749622,"GAS1/EGT2/DSE4",3
"GO:0005935","cellular bud neck","12/148","199/5142",0.0116234504100848,0.0629603563879591,0.0530192474845972,"UTR2/DSE1/GIC1/SKG6/PCL2/GIC2/BUD9/RAX2/CTS1/NIS1/DSE4/CSI2",12
