"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031667","response to nutrient levels","8/96","145/5135",0.00542648852686762,0.0824052868649905,0.0721289259470672,"ATG7/ATO2/VHR1/GAT1/ASP3-4/GLT1/MEP2/MEP3",8
"GO:0022904","respiratory electron transport chain","4/96","39/5135",0.00571805126788164,0.0824052868649905,0.0721289259470672,"SHH3/SDH2/SDH4/SDH1",4
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","3/96","20/5135",0.00573143417144447,0.0824052868649905,0.0721289259470672,"POL2/CDC6/MIH1",3
"GO:1902749","regulation of cell cycle G2/M phase transition","3/96","20/5135",0.00573143417144447,0.0824052868649905,0.0721289259470672,"POL2/CDC6/MIH1",3
"GO:0007064","mitotic sister chromatid cohesion","4/96","41/5135",0.00684315441883391,0.0962504545431639,0.0842475303737447,"POL2/IRR1/SMC3/MCD1",4
NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0022857","transmembrane transporter activity","22/96","365/5104",6.5171794329121e-07,0.000132298742488116,9.94727387128688e-05,"ENB1/ATO2/UGA4/ESBP6/PHM7/MPH3/PDR10/DIP5/OPT1/PUT4/AGP1/GAP1/SPO75/FCY21/DAL4/MEP2/AQY1/JEN1/DUR3/SFC1/MEP3/KHA1",22
"GO:0005215","transporter activity","22/96","403/5104",3.48493680847138e-06,0.000353721086059845,0.000265955703804395,"ENB1/ATO2/UGA4/ESBP6/PHM7/MPH3/PDR10/DIP5/OPT1/PUT4/AGP1/GAP1/SPO75/FCY21/DAL4/MEP2/AQY1/JEN1/DUR3/SFC1/MEP3/KHA1",22
"GO:0008324","cation transmembrane transporter activity","14/96","196/5104",1.41864926779128e-05,0.000735604239314617,0.000553085894221516,"ATO2/UGA4/PHM7/MPH3/PUT4/AGP1/GAP1/SPO75/DAL4/MEP2/JEN1/DUR3/MEP3/KHA1",14
"GO:0046943","carboxylic acid transmembrane transporter activity","8/96","63/5104",1.93202177496097e-05,0.000735604239314617,0.000553085894221516,"ATO2/UGA4/DIP5/PUT4/AGP1/GAP1/JEN1/SFC1",8
"GO:0016491","oxidoreductase activity","18/96","319/5104",2.03579328385573e-05,0.000735604239314617,0.000553085894221516,"FRE7/PUT1/CTA1/MAE1/YHB1/UGA2/AHP1/GDH1/SHH3/ADH7/SDH2/FOX2/GLT1/PUT2/SDH4/ALD4/SDH1/ALD2",18
"GO:0005342","organic acid transmembrane transporter activity","8/96","64/5104",2.17419972211217e-05,0.000735604239314617,0.000553085894221516,"ATO2/UGA4/DIP5/PUT4/AGP1/GAP1/JEN1/SFC1",8
"GO:0015075","ion transmembrane transporter activity","15/96","250/5104",5.42688281211112e-05,0.00157379601551222,0.00118330527482122,"ATO2/UGA4/PHM7/MPH3/PUT4/AGP1/GAP1/SPO75/DAL4/MEP2/JEN1/DUR3/SFC1/MEP3/KHA1",15
"GO:0015291","secondary active transmembrane transporter activity","8/96","82/5104",0.000132621951539399,0.00336528202031225,0.00253028723331748,"UGA4/ESBP6/MPH3/OPT1/DAL4/JEN1/SFC1/KHA1",8
"GO:0015267","channel activity","6/96","46/5104",0.000193114072489287,0.00392021567153253,0.00294753058009965,"ATO2/PHM7/SPO75/MEP2/AQY1/MEP3",6
"GO:0022803","passive transmembrane transporter activity","6/96","46/5104",0.000193114072489287,0.00392021567153253,0.00294753058009965,"ATO2/PHM7/SPO75/MEP2/AQY1/MEP3",6
"GO:0005261","cation channel activity","5/96","33/5104",0.000331540192021104,0.0061184235436622,0.00460031845388136,"ATO2/PHM7/SPO75/MEP2/MEP3",5
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","4/96","20/5104",0.000451967443750053,0.00764578259010507,0.00574870871436471,"UGA2/PUT2/ALD4/ALD2",4
"GO:0015318","inorganic molecular entity transmembrane transporter activity","11/96","184/5104",0.00060244561487379,0.00934300189325541,0.0070248134535755,"ATO2/UGA4/PHM7/MPH3/SPO75/DAL4/MEP2/AQY1/JEN1/MEP3/KHA1",11
"GO:0015203","polyamine transmembrane transporter activity","3/96","10/5104",0.000703184225514043,0.00934300189325541,0.0070248134535755,"UGA4/GAP1/DUR3",3
"GO:0022890","inorganic cation transmembrane transporter activity","10/96","161/5104",0.000803265460013175,0.00934300189325541,0.0070248134535755,"ATO2/UGA4/PHM7/MPH3/SPO75/DAL4/MEP2/JEN1/MEP3/KHA1",10
"GO:0008509","anion transmembrane transporter activity","7/96","82/5104",0.000804139511210847,0.00934300189325541,0.0070248134535755,"ATO2/UGA4/PUT4/AGP1/GAP1/JEN1/SFC1",7
"GO:0005216","ion channel activity","5/96","40/5104",0.000828443517628559,0.00934300189325541,0.0070248134535755,"ATO2/PHM7/SPO75/MEP2/MEP3",5
"GO:0015293","symporter activity","5/96","40/5104",0.000828443517628559,0.00934300189325541,0.0070248134535755,"UGA4/ESBP6/MPH3/DAL4/JEN1",5
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","4/96","25/5104",0.00109800921678895,0.0113732446503207,0.00855131176715839,"UGA2/PUT2/ALD4/ALD2",4
"GO:0015171","amino acid transmembrane transporter activity","5/96","43/5104",0.00115920980349415,0.0113732446503207,0.00855131176715839,"UGA4/DIP5/PUT4/AGP1/GAP1",5
"GO:0008514","organic anion transmembrane transporter activity","6/96","65/5104",0.00127786959222193,0.0113732446503207,0.00855131176715839,"ATO2/UGA4/PUT4/AGP1/GAP1/SFC1",6
"GO:0051536","iron-sulfur cluster binding","5/96","44/5104",0.0012885942214649,0.0113732446503207,0.00855131176715839,"POL2/LEU1/PRI2/SDH2/GLT1",5
"GO:0051540","metal cluster binding","5/96","44/5104",0.0012885942214649,0.0113732446503207,0.00855131176715839,"POL2/LEU1/PRI2/SDH2/GLT1",5
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","4/96","27/5104",0.00148011471180115,0.0125193036039847,0.00941301022855996,"SHH3/SDH2/SDH4/SDH1",4
"GO:0051539","4 iron, 4 sulfur cluster binding","4/96","29/5104",0.00194632645909721,0.0151832171042994,0.0114159527099996,"POL2/LEU1/PRI2/SDH2",4
"GO:0008028","monocarboxylic acid transmembrane transporter activity","3/96","14/5104",0.00201944266904475,0.0151832171042994,0.0114159527099996,"ATO2/UGA4/JEN1",3
"GO:0015175","neutral amino acid transmembrane transporter activity","3/96","14/5104",0.00201944266904475,0.0151832171042994,0.0114159527099996,"PUT4/AGP1/GAP1",3
"GO:0019842","vitamin binding","5/96","49/5104",0.00210121444977453,0.0152338047608654,0.011453988542004,"PYC1/CAR2/BIO3/GAD1/UGA1",5
"GO:0015295","solute:proton symporter activity","4/96","31/5104",0.0025054741192478,0.0169537082069101,0.012747149027752,"UGA4/MPH3/DAL4/JEN1",4
"GO:0050660","flavin adenine dinucleotide binding","4/96","31/5104",0.0025054741192478,0.0169537082069101,0.012747149027752,"PUT1/YHB1/GLT1/SDH1",4
"GO:0015294","solute:cation symporter activity","4/96","34/5104",0.00353730471007845,0.0228675868664319,0.017193674335663,"UGA4/MPH3/DAL4/JEN1",4
"GO:0022804","active transmembrane transporter activity","9/96","165/5104",0.00360474275727005,0.0228675868664319,0.017193674335663,"UGA4/ESBP6/MPH3/PDR10/OPT1/DAL4/JEN1/SFC1/KHA1",9
"GO:0030170","pyridoxal phosphate binding","4/96","36/5104",0.00436608783972655,0.026068112690132,0.0196000847294226,"CAR2/BIO3/GAD1/UGA1",4
"GO:0070279","vitamin B6 binding","4/96","36/5104",0.00436608783972655,0.026068112690132,0.0196000847294226,"CAR2/BIO3/GAD1/UGA1",4
"GO:0008483","transaminase activity","3/96","19/5104",0.0050218730662907,0.0275524387150544,0.0207161193346273,"CAR2/BIO3/UGA1",3
"GO:0016769","transferase activity, transferring nitrogenous groups","3/96","19/5104",0.0050218730662907,0.0275524387150544,0.0207161193346273,"CAR2/BIO3/UGA1",3
"GO:0042887","amide transmembrane transporter activity","3/96","19/5104",0.0050218730662907,0.0275524387150544,0.0207161193346273,"OPT1/DAL4/DUR3",3
"GO:0016879","ligase activity, forming carbon-nitrogen bonds","4/96","42/5104",0.00761466153116065,0.0406783234427793,0.0305852055960746,"GLN1/BIO4/BIO3/DUR1,2",4
"GO:0015179","L-amino acid transmembrane transporter activity","3/96","23/5104",0.00869318262209845,0.045249130058615,0.0340219022997105,"PUT4/AGP1/GAP1",3
"GO:0016831","carboxy-lyase activity","3/96","24/5104",0.00980139381519854,0.0473734034401263,0.035619100330922,"MAE1/GAD1/PCK1",3
"GO:0020037","heme binding","3/96","24/5104",0.00980139381519854,0.0473734034401263,0.035619100330922,"CTA1/YHB1/SDH4",3
"GO:0046906","tetrapyrrole binding","3/96","24/5104",0.00980139381519854,0.0473734034401263,0.035619100330922,"CTA1/YHB1/SDH4",3
"GO:0003700","DNA-binding transcription factor activity","8/96","166/5104",0.0123406214698322,0.0582592129854868,0.04380391953796,"CIN5/CUP9/MAL13/VHR1/GAT1/HCM1/RME1/SWI4",8
"GO:0043565","sequence-specific DNA binding","11/96","277/5104",0.0141917096753218,0.0630209289685287,0.0473841571191945,"CIN5/STP3/CUP9/MCM6/VHR1/GAT1/SUT2/HCM1/RME1/SWI4/CDC6",11
"GO:0005310","dicarboxylic acid transmembrane transporter activity","2/96","10/5104",0.0142806045938538,0.0630209289685287,0.0473841571191945,"DIP5/SFC1",2
"GO:0015205","nucleobase transmembrane transporter activity","2/96","10/5104",0.0142806045938538,0.0630209289685287,0.0473841571191945,"FCY21/DAL4",2
"GO:0015101","organic cation transmembrane transporter activity","2/96","11/5104",0.017242132397444,0.0728044384819466,0.0547401793097343,"UGA4/DUR3",2
"GO:0022836","gated channel activity","2/96","11/5104",0.017242132397444,0.0728044384819466,0.0547401793097343,"PHM7/SPO75",2
"GO:0022853","active ion transmembrane transporter activity","6/96","111/5104",0.0175734851508147,0.0728044384819466,0.0547401793097343,"UGA4/MPH3/DAL4/JEN1/SFC1/KHA1",6
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","7/96","146/5104",0.0193963051122828,0.0787489987558683,0.0592097735006529,"CUP9/MAL13/VHR1/GAT1/HCM1/RME1/SWI4",7
"GO:0071949","FAD binding","2/96","12/5104",0.0204396869309532,0.081357969548696,0.0611714056757113,"PUT1/YHB1",2
"GO:0016874","ligase activity","6/96","117/5104",0.0221999500690083,0.0866651896924746,0.0651617967612591,"ATG7/GLN1/BIO4/PYC1/BIO3/DUR1,2",6
NA,NA,NA,NA,NA,NA,NA,NA,NA
