"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006520","cellular amino acid metabolic process","15/145","235/5135",0.00239685155913647,0.0247089009813896,0.0206596750602887,"GDH3/MET8/CHA1/SDL1/ARO10/MET3/BNA2/BAT2/MHT1/ADH2/IDH1/DUG3/MET2/IDH2/GDH1",15
"GO:0016053","organic acid biosynthetic process","13/145","189/5135",0.00244079806717381,0.0247089009813896,0.0206596750602887,"GDH3/HMT1/MET8/CHA1/DLD3/PAN6/MET3/BAT2/MHT1/IDH1/MET2/IDH2/GDH1",13
"GO:0046394","carboxylic acid biosynthetic process","13/145","189/5135",0.00244079806717381,0.0247089009813896,0.0206596750602887,"GDH3/HMT1/MET8/CHA1/DLD3/PAN6/MET3/BAT2/MHT1/IDH1/MET2/IDH2/GDH1",13
"GO:0009086","methionine biosynthetic process","5/145","35/5135",0.0027461856852328,0.02742474623496,0.0229304551526551,"MET8/MET3/BAT2/MHT1/MET2",5
"GO:0098657","import into cell","6/145","51/5135",0.00288817052240609,0.0284581068807747,0.0237944715319632,"AGP1/FET5/HXT10/FET3/HXT17/ENB1",6
"GO:0015677","copper ion import","3/145","11/5135",0.00308071862707419,0.0298325938983843,0.0249437114427057,"FRE1/FRE3/FRE5",3
"GO:0008652","cellular amino acid biosynthetic process","10/145","128/5135",0.00310840288251095,0.0298325938983843,0.0249437114427057,"GDH3/MET8/CHA1/MET3/BAT2/MHT1/IDH1/MET2/IDH2/GDH1",10
"GO:0006820","anion transport","10/145","132/5135",0.00388488690168064,0.036353877147839,0.030396304943781,"SEO1/SUL1/AGP1/FTR1/GEX2/SUL2/FET3/AQR1/ENB1/DIP5",10
"GO:0042546","cell wall biogenesis","9/145","111/5135",0.00388627374110863,0.036353877147839,0.030396304943781,"LDS1/SPS22/SSP1/IRC18/LOH1/OSW2/CRR1/CDA1/LDS2",9
"GO:0000097","sulfur amino acid biosynthetic process","5/145","38/5135",0.0039677242964239,0.0366518531882157,0.0306454495000109,"MET8/MET3/BAT2/MHT1/MET2",5
"GO:0051177","meiotic sister chromatid cohesion","3/145","12/5135",0.00402325894169329,0.0367060291100166,0.0306907472225336,"MAM1/NDJ1/REC8",3
"GO:0032787","monocarboxylic acid metabolic process","11/145","156/5135",0.00433282644029985,0.0390482773095316,0.032649154306239,"YAT1/FRM2/DLD3/FAA3/PAN6/PYC1/SPS19/CRC1/CIT3/PDH1/ICL2",11
"GO:0006865","amino acid transport","6/145","56/5135",0.0046397157465466,0.04131024020118,0.0345404330148745,"AGP1/VBA5/MMP1/AQR1/DIP5/SAM3",6
"GO:0046395","carboxylic acid catabolic process","8/145","94/5135",0.0047757585586967,0.0417695329797983,0.0349244581712722,"CHA1/ARO10/BNA2/BAT2/ADH2/SPS19/CIT3/ICL2",8
